theta,desired,actual
21684,8009,7279
21689,8127,7308
21694,8223,7346
21699,8293,7394
21704,8336,7433
21709,8348,7481
21714,8331,7519
21719,8284,7548
21724,8210,7596
21729,8110,7635
21734,7988,7683
21739,7850,7722
21744,7699,7761
21749,7541,7790
21754,7381,7790
21759,7226,7771
21764,7080,7751
21769,6949,7722
21774,6838,7683
21779,6750,7645
21784,6689,7606
21789,6656,7567
21794,6653,7529
21799,6680,7481
21804,6737,7433
21809,6820,7404
21814,6927,7356
21819,7055,7317
21824,7198,7279
21829,7352,7240
21834,7511,7221
21839,7670,7221
21844,7823,7240
21849,7964,7260
21854,8089,7288
21859,8193,7327
21864,8272,7366
21869,8324,7414
21874,8347,7452
21879,8340,7491
21884,8303,7538
21889,8238,7577
21894,8146,7616
21899,8032,7654
21904,7899,7693
21909,7751,7742
21914,7595,7771
21919,7435,7780
21924,7278,7771
21929,7128,7751
21934,6992,7722
21939,6873,7683
21944,6777,7654
21949,6706,7616
21954,6664,7577
21959,6651,7538
21964,6668,7491
21969,6714,7443
21974,6789,7414
21979,6888,7366
21984,7009,7327
21989,7148,7279
21994,7299,7250
21999,7457,7221
22004,7616,7211
22009,7772,7231
22014,7918,7260
22019,8049,7288
22024,8160,7317
22029,8248,7366
22034,8310,7404
22039,8343,7433
22044,8346,7481
22049,8319,7529
22054,8263,7567
22059,8180,7616
22064,8073,7645
22069,7946,7683
22074,7803,7732
22079,7649,7761
22084,7489,7780
22089,7331,7780
22094,7178,7761
22099,7036,7742
22104,6911,7703
22109,6807,7664
22114,6727,7625
22119,6675,7587
22124,6652,7538
22129,6659,7509
22134,6695,7472
22139,6760,7423
22144,6852,7375
22149,6966,7337
22154,7099,7298
22159,7246,7260
22164,7403,7231
22169,7562,7221
22174,7720,7231
22179,7869,7250
22184,8006,7279
22189,8125,7308
22194,8221,7356
22199,8292,7385
22204,8335,7433
22209,8348,7481
22214,8332,7519
22219,8285,7558
22224,8211,7596
22229,8112,7645
22234,7991,7683
22239,7853,7722
22244,7702,7761
22249,7544,7780
22254,7384,7790
22259,7229,7771
22264,7083,7751
22269,6952,7713
22274,6840,7674
22279,6751,7645
22284,6690,7606
22289,6656,7558
22294,6653,7519
22299,6680,7481
22304,6735,7433
22309,6818,7404
22314,6925,7356
22319,7052,7308
22324,7195,7269
22329,7349,7231
22334,7508,7211
22339,7667,7211
22344,7820,7231
22349,7961,7260
22354,8087,7288
22359,8191,7317
22364,8271,7366
22369,8324,7414
22374,8347,7443
22379,8341,7481
22384,8304,7529
22389,8239,7567
22394,8148,7616
22399,8034,7654
22404,7901,7693
22409,7754,7742
22414,7598,7761
22419,7438,7780
22424,7281,7771
22429,7131,7751
22434,6994,7722
22439,6875,7683
22444,6779,7654
22449,6707,7616
22454,6664,7577
22459,6651,7538
22464,6667,7491
22469,6713,7443
22474,6787,7414
22479,6886,7366
22484,7007,7327
22489,7145,7279
22494,7296,7250
22499,7454,7221
22504,7613,7211
22509,7769,7231
22514,7915,7250
22519,8046,7279
22524,8158,7317
22529,8247,7356
22534,8309,7404
22539,8343,7433
22544,8346,7481
22549,8320,7529
22554,8265,7558
22559,8182,7606
22564,8075,7645
22569,7948,7683
22574,7806,7732
22579,7652,7761
22584,7493,7790
22589,7334,7780
22594,7181,7761
22599,7039,7742
22604,6914,7703
22609,6809,7664
22614,6729,7625
22619,6676,7577
22624,6652,7538
22629,6658,7509
22634,6694,7472
22639,6759,7433
22644,6850,7385
22649,6963,7337
22654,7096,7298
22659,7243,7260
22664,7399,7231
22669,7559,7221
22674,7717,7221
22679,7867,7250
22684,8003,7269
22689,8123,7298
22694,8220,7346
22699,8291,7385
22704,8334,7433
22709,8348,7462
22714,8332,7500
22719,8287,7538
22724,8213,7587
22729,8114,7625
22734,7994,7674
22739,7856,7713
22744,7705,7751
22749,7547,7780
22754,7387,7790
22759,7232,7771
22764,7086,7751
22769,6954,7713
22774,6842,7683
22779,6753,7645
22784,6690,7606
22789,6657,7558
22794,6653,7529
22799,6679,7481
22804,6734,7433
22809,6816,7404
22814,6922,7356
22819,7049,7317
22824,7192,7269
22829,7346,7240
22834,7505,7221
22839,7664,7211
22844,7817,7231
22849,7959,7260
22854,8084,7288
22859,8189,7327
22864,8270,7366
22869,8323,7414
22874,8347,7452
22879,8341,7491
22884,8305,7538
22889,8241,7567
22894,8150,7616
22899,8037,7654
22904,7904,7693
22909,7757,7742
22914,7601,7771
22919,7441,7780
22924,7284,7771
22929,7134,7751
22934,6997,7722
22939,6878,7683
22944,6780,7654
22949,6709,7616
22954,6665,7567
22959,6651,7529
22964,6667,7491
22969,6712,7452
22974,6785,7414
22979,6884,7366
22984,7004,7317
22989,7142,7279
22994,7293,7250
22999,7450,7221
23004,7610,7221
23009,7766,7231
23014,7912,7250
23019,8044,7279
23024,8156,7317
23029,8245,7356
23034,8308,7404
23039,8342,7433
23044,8346,7481
23049,8321,7519
23054,8266,7558
23059,8184,7606
23064,8078,7645
23069,7951,7683
23074,7808,7732
23079,7655,7761
23084,7496,7780
23089,7337,7780
23094,7184,7761
23099,7042,7742
23104,6916,7703
23109,6811,7674
23114,6730,7625
23119,6676,7587
23124,6652,7538
23129,6658,7500
23134,6693,7462
23139,6757,7433
23144,6848,7385
23149,6961,7337
23154,7093,7298
23159,7240,7250
23164,7396,7231
23169,7556,7211
23174,7714,7221
23179,7864,7250
23184,8001,7269
23189,8120,7298
23194,8218,7337
23199,8290,7375
23204,8334,7423
23209,8348,7472
23214,8333,7500
23219,8288,7538
23224,8215,7577
23229,8116,7625
23234,7996,7674
23239,7858,7713
23244,7708,7751
23249,7550,7780
23254,7390,7780
23259,7235,7771
23264,7088,7751
23269,6956,7713
23274,6844,7674
23279,6754,7635
23284,6691,7606
23289,6657,7558
23294,6652,7529
23299,6678,7481
23304,6732,7433
23309,6814,7394
23314,6920,7356
23319,7047,7308
23324,7189,7279
23329,7343,7240
23334,7502,7211
23339,7661,7211
23344,7814,7231
23349,7956,7260
23354,8082,7288
23359,8187,7327
23364,8268,7366
23369,8322,7414
23374,8347,7452
23379,8341,7491
23384,8306,7538
23389,8242,7577
23394,8152,7616
23399,8039,7664
23404,7907,7693
23409,7760,7742
23414,7604,7771
23419,7445,7780
23424,7287,7771
23429,7137,7751
23434,6999,7722
23439,6880,7683
23444,6782,7654
23449,6710,7616
23454,6665,7567
23459,6651,7538
23464,6666,7491
23469,6711,7452
23474,6783,7414
23479,6882,7366
23484,7002,7317
23489,7139,7288
23494,7289,7250
23499,7447,7231
23504,7607,7221
23509,7763,7231
23514,7909,7250
23519,8041,7288
23524,8154,7317
23529,8244,7356
23534,8307,7404
23539,8342,7433
23544,8347,7481
23549,8321,7519
23554,8267,7558
23559,8186,7606
23564,8080,7645
23569,7954,7683
23574,7811,7732
23579,7658,7761
23584,7499,7780
23589,7340,7780
23594,7187,7761
23599,7044,7742
23604,6918,7713
23609,6813,7674
23614,6731,7625
23619,6677,7587
23624,6652,7548
23629,6657,7509
23634,6692,7472
23639,6756,7433
23644,6846,7385
23649,6959,7346
23654,7091,7298
23659,7237,7260
23664,7393,7231
23669,7553,7221
23674,7711,7221
23679,7861,7250
23684,7998,7269
23689,8118,7298
23694,8216,7337
23699,8289,7375
23704,8333,7423
23709,8348,7462
23714,8333,7500
23719,8289,7538
23724,8216,7577
23729,8119,7625
23734,7999,7674
23739,7861,7713
23744,7711,7751
23749,7553,7780
23754,7394,7780
23759,7238,7771
23764,7091,7751
23769,6959,7713
23774,6846,7683
23779,6756,7645
23784,6692,7606
23789,6657,7567
23794,6652,7529
23799,6677,7481
23804,6731,7433
23809,6812,7404
23814,6918,7356
23819,7044,7308
23824,7186,7269
23829,7339,7240
23834,7499,7211
23839,7658,7211
23844,7811,7231
23849,7953,7260
23854,8080,7288
23859,8186,7327
23863,8267,7375
23868,8321,7414
23873,8347,7452
23878,8342,7491
23883,8307,7538
23888,8244,7577
23893,8154,7616
23898,8042,7664
23903,7910,7693
23908,7763,7751
23913,7607,7780
23918,7448,7790
23923,7290,7780
23928,7140,7751
23933,7002,7732
23938,6882,7693
23943,6784,7654
23948,6711,7616
23953,6666,7577
23958,6651,7538
23963,6665,7491
23968,6710,7452
23973,6782,7414
23978,6879,7366
23983,6999,7327
23988,7136,7288
23993,7286,7250
23998,7444,7221
24003,7604,7221
24008,7760,7231
24013,7907,7250
24018,8039,7279
24023,8152,7317
24028,8242,7356
24033,8306,7404
24038,8341,7433
24043,8347,7481
24048,8322,7529
24053,8269,7558
24058,8188,7606
24063,8082,7645
24068,7956,7683
24073,7814,7732
24078,7661,7761
24083,7502,7790
24088,7343,7780
24093,7189,7771
24098,7047,7742
24103,6920,7703
24108,6814,7674
24113,6733,7625
24118,6678,7587
24123,6653,7548
24128,6657,7519
24133,6691,7472
24138,6754,7433
24143,6844,7385
24148,6956,7337
24153,7088,7298
24158,7234,7260
24163,7390,7231
24168,7550,7211
24173,7708,7221
24178,7858,7250
24183,7996,7269
24188,8116,7308
24193,8214,7346
24198,8288,7385
24203,8333,7423
24208,8348,7462
24213,8334,7500
24218,8290,7538
24223,8218,7587
24228,8121,7635
24233,8001,7674
24238,7864,7713
24243,7714,7751
24248,7556,7780
24253,7397,7790
24258,7241,7771
24263,7094,7751
24268,6961,7722
24273,6848,7683
24278,6757,7645
24283,6693,7606
24288,6658,7558
24293,6652,7529
24298,6676,7481
24303,6730,7443
24308,6810,7404
24313,6915,7356
24318,7041,7317
24323,7183,7269
24328,7336,7240
24333,7495,7211
24338,7654,7211
24343,7808,7231
24348,7951,7260
24353,8077,7288
24358,8184,7317
24363,8266,7366
24368,8321,7414
24373,8346,7443
24378,8342,7481
24383,8308,7529
24388,8246,7567
24393,8156,7616
24398,8044,7654
24403,7912,7683
24408,7766,7742
